lei,activity_year,action_taken,denial_reason_1,denial_reason_2,denial_reason_3,denial_reason_4,loan_purpose,occupancy_type,lien_status,loan_type,county_code,aus_1,construction_method,total_units,submission_of_application,initially_payable_to_institution,conforming_loan_limit,amortization,interest_only_payment,balloon_payment,negative_amortization,has_co_applicant,loan_amount,income,property_value,combined_loan_to_value_ratio,debt_to_income_ratio,open_end_line_of_credit,reverse_mortgage,business_or_commercial_purpose
549300EXAMPLE000001,2024,3,4,,,,31,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,1,445000,49000,485000,93.077,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,0,315000,131000,395000,81.213,40,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,1,1,1,2,1,C,1,2,2,2,0,195000,207000,205000,97.0,,2,2,2
549300EXAMPLE000001,2024,2,,,,,31,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,0,245000,132000,265000,89.851,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,575000,169000,775000,74.475,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,1,315000,85000,375000,83.282,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,405000,151000,465000,88.646,38,2,2,2
549300EXAMPLE000001,2024,3,6,3,,,1,1,1,1,12011,2,1,1,1,1,C,1,2,2,2,1,355000,187000,435000,81.659,41,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,475000,124000,495000,96.399,41,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,0,655000,46000,765000,85.896,,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,1,365000,62000,375000,97.0,46,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,0,575000,119000,645000,90.082,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,2,12011,3,1,1,1,1,C,1,2,2,2,0,265000,176000,295000,87.246,36,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,2,1,C,1,2,2,2,0,445000,293000,465000,97.0,42,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,135000,97000,155000,85.496,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,1,215000,143000,225000,96.12,47,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,3,1,1,1,1,C,1,2,2,2,1,245000,92000,,,,2,2,2
549300EXAMPLE000001,2024,3,3,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,0,275000,52000,285000,96.326,42,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,435000,131000,535000,81.801,36,2,2,2
549300EXAMPLE000001,2024,3,4,,,,31,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,0,275000,50000,295000,93.68,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,205000,101000,265000,76.835,37,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,435000,71000,,,,2,2,2
549300EXAMPLE000001,2024,3,4,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,1,165000,45000,175000,97.0,,2,2,2
549300EXAMPLE000001,2024,3,2,,,,31,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,515000,198000,605000,85.916,45,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,1,1,1,2,1,C,1,2,2,2,1,355000,94000,365000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,315000,72000,,,,2,2,2
549300EXAMPLE000001,2024,3,9,,,,31,1,1,1,12086,3,1,1,1,1,C,1,2,2,2,0,345000,63000,355000,96.798,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,195000,59000,245000,78.984,38,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,3,1,1,1,1,C,1,2,2,2,1,395000,123000,435000,89.944,,2,2,2
549300EXAMPLE000001,2024,3,1,,,,1,1,1,1,12086,3,1,1,1,1,C,1,2,2,2,0,255000,30000,265000,97.0,48,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,455000,102000,565000,79.759,,2,2,2
549300EXAMPLE000001,2024,3,2,,,,1,1,1,1,12086,2,1,1,2,1,C,1,2,2,2,1,195000,77000,225000,85.367,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,1,1,1,2,1,C,1,2,2,2,0,145000,62000,195000,77.87,36,2,2,2
549300EXAMPLE000001,2024,2,,,,,31,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,135000,50000,155000,84.639,42,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,195000,64000,,,,2,2,2
549300EXAMPLE000001,2024,3,4,,,,1,1,1,1,12011,1,1,1,2,1,C,1,2,2,2,0,385000,148000,405000,93.456,44,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,245000,70000,335000,74.125,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,2,1,1,1,1,C,1,2,2,2,0,125000,156000,155000,79.787,43,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,365000,125000,395000,92.582,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,195000,97000,255000,77.173,40,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,2,12086,3,1,1,1,1,C,1,2,2,2,1,445000,134000,535000,83.724,38,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,1,105000,116000,135000,79.623,,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,0,195000,155000,185000,106.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,1,235000,46000,265000,89.178,40,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,295000,118000,315000,93.902,45,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,245000,145000,325000,75.304,37,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,0,185000,56000,235000,79.996,,2,2,2
549300EXAMPLE000001,2024,2,,,,,32,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,0,295000,110000,345000,84.742,38,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,0,185000,161000,225000,85.39,36,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,3,1,1,1,1,C,1,2,2,2,0,335000,281000,345000,97.0,44,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,1,195000,88000,245000,81.428,40,2,2,2
549300EXAMPLE000001,2024,3,9,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,335000,101000,425000,78.819,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,345000,109000,435000,77.829,48,2,2,2
549300EXAMPLE000001,2024,2,,,,,31,1,1,1,12086,3,1,1,1,1,C,1,2,2,2,1,385000,94000,465000,82.458,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,2,1,C,1,2,2,2,1,215000,229000,275000,77.97,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,0,315000,68000,405000,76.642,,2,2,2
549300EXAMPLE000001,2024,3,4,,,,1,1,1,1,12099,2,1,1,2,1,C,1,2,2,2,0,405000,44000,445000,91.765,42,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,1,265000,72000,345000,76.311,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12099,3,1,1,2,1,C,1,2,2,2,0,505000,182000,535000,93.716,36,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,2,12086,1,1,1,2,1,C,1,2,2,2,0,255000,109000,315000,80.772,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,315000,131000,465000,67.366,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,255000,207000,275000,90.217,38,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,205000,113000,255000,79.991,36,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,0,285000,132000,415000,69.578,,2,2,2
549300EXAMPLE000001,2024,3,6,3,,,32,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,455000,104000,475000,96.826,40,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,3,1,1,1,1,C,1,2,2,2,1,405000,83000,415000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,2,1,1,1,1,C,1,2,2,2,0,325000,145000,405000,81.158,37,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12011,2,1,1,1,1,C,1,2,2,2,1,245000,204000,265000,92.889,,2,2,2
549300EXAMPLE000001,2024,3,6,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,165000,102000,195000,86.014,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,145000,41000,,,,2,2,2
549300EXAMPLE000001,2024,2,,,,,32,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,215000,145000,255000,83.524,46,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,385000,72000,465000,84.003,37,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,1,175000,139000,235000,76.299,46,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,255000,93000,285000,88.254,43,2,2,2
549300EXAMPLE000001,2024,3,4,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,185000,91000,205000,91.196,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,3,1,1,1,1,C,1,2,2,2,1,345000,175000,395000,87.743,48,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12099,1,1,1,2,1,C,1,2,2,2,0,325000,40000,365000,87.128,41,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12011,3,1,1,1,1,C,1,2,2,2,1,265000,132000,355000,76.685,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,235000,63000,275000,87.495,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,305000,123000,315000,97.0,,2,2,2
549300EXAMPLE000001,2024,3,6,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,205000,92000,315000,65.673,45,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,405000,115000,465000,86.392,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,2,1,1,1,1,C,1,2,2,2,0,215000,198000,225000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,205000,54000,225000,94.216,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,1,415000,75000,435000,97.0,45,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,185000,78000,245000,76.132,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,0,205000,55000,265000,75.535,47,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,1,355000,49000,405000,87.812,,2,2,2
549300EXAMPLE000001,2024,3,1,,,,1,1,1,1,12011,2,1,1,1,1,C,1,2,2,2,0,165000,70000,225000,70.835,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,395000,56000,465000,83.388,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,0,345000,270000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,0,235000,93000,255000,90.291,,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12011,1,1,1,2,1,C,1,2,2,2,1,255000,89000,325000,76.646,46,2,2,2
549300EXAMPLE000001,2024,3,3,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,175000,37000,185000,96.537,43,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,1,12086,2,1,1,2,1,C,1,2,2,2,1,185000,156000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,2,1,1,1,1,C,1,2,2,2,1,265000,96000,335000,79.375,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,255000,165000,395000,64.806,,2,2,2
549300EXAMPLE000001,2024,3,3,,,,1,1,1,2,12011,2,1,1,1,1,C,1,2,2,2,0,405000,99000,435000,91.408,44,2,2,2
549300EXAMPLE000001,2024,3,1,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,265000,141000,275000,97.0,47,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,325000,74000,365000,89.644,,2,2,2
549300EXAMPLE000001,2024,2,,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,325000,159000,425000,76.056,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,255000,73000,265000,95.956,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,125000,105000,165000,71.018,38,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,2,1,C,1,2,2,2,0,245000,129000,305000,79.829,40,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,1,315000,42000,435000,70.902,,2,2,2
549300EXAMPLE000001,2024,3,4,3,,,1,1,1,2,12011,3,1,1,2,1,C,1,2,2,2,0,225000,289000,235000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12011,3,1,1,1,1,C,1,2,2,2,0,215000,108000,215000,97.0,,2,2,2
549300EXAMPLE000001,2024,2,,,,,32,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,285000,62000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,1,375000,68000,405000,93.388,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,3,1,1,1,1,C,1,2,2,2,0,135000,45000,185000,71.762,,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,1,12099,2,1,1,1,1,C,1,2,2,2,0,225000,100000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,1,345000,145000,355000,97.0,40,2,2,2
549300EXAMPLE000001,2024,3,3,,,,1,1,1,1,12086,3,1,1,2,1,C,1,2,2,2,0,155000,172000,175000,91.232,47,2,2,2
549300EXAMPLE000001,2024,3,,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,265000,170000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,355000,150000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,265000,132000,385000,70.291,41,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,295000,93000,345000,86.602,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,205000,83000,225000,90.512,37,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,175000,59000,285000,61.436,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,355000,226000,365000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,3,1,1,1,1,C,1,2,2,2,1,185000,118000,335000,56.014,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,1,245000,75000,295000,82.056,,2,2,2
549300EXAMPLE000001,2024,3,3,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,235000,65000,385000,61.961,49,2,2,2
549300EXAMPLE000001,2024,3,3,,,,1,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,1,335000,163000,355000,94.519,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,0,135000,87000,195000,69.709,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,285000,61000,335000,83.484,,2,2,2
549300EXAMPLE000001,2024,3,3,9,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,185000,115000,225000,82.292,44,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,365000,199000,435000,83.796,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,0,295000,122000,365000,81.033,39,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,195000,94000,265000,73.175,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,155000,64000,185000,85.92,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12099,1,1,1,2,1,C,1,2,2,2,0,215000,121000,225000,97.0,48,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,3,1,1,1,1,C,1,2,2,2,0,255000,118000,305000,82.484,,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,225000,71000,,,,2,2,2
549300EXAMPLE000001,2024,3,4,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,465000,117000,495000,94.992,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,515000,191000,625000,81.178,38,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,205000,38000,225000,89.307,36,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,155000,95000,245000,61.067,,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,1,12086,3,1,1,1,1,C,1,2,2,2,1,565000,57000,665000,85.047,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,2,12011,1,1,1,1,1,C,1,2,2,2,0,145000,105000,205000,71.215,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,1,175000,37000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,0,185000,141000,215000,86.635,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,1,295000,51000,395000,75.796,36,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,1,1,1,2,1,C,1,2,2,2,0,145000,55000,185000,76.994,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,1,225000,176000,275000,81.945,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,385000,109000,495000,77.36,44,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,0,245000,61000,315000,80.153,47,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,235000,144000,275000,85.803,38,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,195000,90000,265000,73.245,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12099,1,1,1,2,1,C,1,2,2,2,0,315000,190000,375000,85.468,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,145000,95000,175000,80.994,41,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,1,195000,93000,195000,96.755,44,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,1,155000,61000,205000,78.201,40,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,385000,123000,415000,92.297,43,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,1,1,1,2,1,C,1,2,2,2,0,295000,44000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,2,1,1,2,1,C,1,2,2,2,1,205000,122000,215000,97.0,47,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,1,12099,1,1,1,2,1,C,1,2,2,2,0,215000,125000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,1,265000,56000,295000,91.655,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,1,215000,114000,355000,60.941,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,3,1,1,1,1,C,1,2,2,2,0,255000,52000,295000,84.71,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,1,475000,115000,485000,97.0,46,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,335000,216000,,,,2,2,2
549300EXAMPLE000001,2024,3,4,,,,1,1,1,1,12099,3,1,1,1,1,C,1,2,2,2,0,145000,91000,155000,94.169,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,225000,112000,235000,93.15,,2,2,2
549300EXAMPLE000001,2024,2,,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,205000,49000,275000,73.709,37,2,2,2
549300EXAMPLE000001,2024,3,1,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,0,225000,259000,315000,70.147,,2,2,2
549300EXAMPLE000001,2024,3,3,,,,1,1,1,2,12086,2,1,1,1,1,C,1,2,2,2,0,215000,71000,265000,82.268,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,195000,121000,235000,84.184,44,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,165000,175000,,,,2,2,2
549300EXAMPLE000001,2024,3,4,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,315000,164000,355000,88.823,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,285000,132000,345000,82.663,,2,2,2
549300EXAMPLE000001,2024,3,4,,,,31,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,1,345000,169000,385000,90.348,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,1,275000,66000,,,,2,2,2
549300EXAMPLE000001,2024,3,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,355000,102000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,1,165000,136000,195000,84.557,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,1,645000,51000,715000,89.806,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,115000,67000,205000,59.215,,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,2,12086,2,1,1,1,1,C,1,2,2,2,0,275000,142000,375000,72.499,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,195000,56000,285000,67.344,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,455000,166000,565000,80.371,46,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,295000,80000,325000,91.05,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,3,1,1,1,1,C,1,2,2,2,0,165000,63000,195000,88.309,36,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,0,365000,112000,385000,97.0,42,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12099,1,1,1,1,1,C,1,2,2,2,1,125000,74000,135000,94.141,41,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,2,1,C,1,2,2,2,1,405000,92000,445000,91.141,,2,2,2
549300EXAMPLE000001,2024,3,,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,645000,132000,,,,2,2,2
